127.0.0.1 - - [04/Sep/2023:15:52:44 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:33:22 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:33:32 +0530] "GET /project_3/WelcomeCtl HTTP/1.1" 200 9975
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:33:33 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:33:33 +0530] "GET /project_3/img/custom.png HTTP/1.1" 200 17583
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:33:33 +0530] "GET /project_3/img/project3home.jpg HTTP/1.1" 200 1228429
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:33:33 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:33:52 +0530] "GET /project_3/WelcomeCtl HTTP/1.1" 200 9988
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:33:52 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:34:33 +0530] "GET /project_3/LoginCtl?operation=logout HTTP/1.1" 200 7480
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:34:44 +0530] "GET /project_3/WelcomeCtl HTTP/1.1" 200 3859
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:34:45 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:34:55 +0530] "GET /project_3/WelcomeCtl HTTP/1.1" 200 3859
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:34:55 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:34:58 +0530] "GET /project_3/WelcomeCtl HTTP/1.1" 200 3859
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:34:58 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:35:10 +0530] "GET /project_3/LoginCtl HTTP/1.1" 200 7265
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:35:38 +0530] "GET /project_3/LoginCtl HTTP/1.1" 200 7252
0:0:0:0:0:0:0:1 - - [04/Sep/2023:17:35:48 +0530] "GET /project_3/LoginCtl HTTP/1.1" 200 7265
